Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;Gross Margin;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);EBIT Margin;Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;NI Margin;Minorities;NI to Common Margin;EPS Diluted;EBITDA;EBITDA margin;Total Sales;Cost of Goods Sold (COGS) incl. D&A;Gross Income;SG&A Expense;Other Operating Expenses;EBIT (Operating Income);Nonoperating Income - Net;Interest Expense;Unusual Expense - Net;Income Taxes;Equity in Earnings of Affiliates;Consolidated Net Income;Minorities;NI to Common Margin;EPS Diluted;EBITDA;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Total Current Assets/Total Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Total Current Liabilities/Total Assets;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Total Liabilities/Total Assets;Common Equity;Total Shareholders' Equity;Total Shareholders' Equity/Total Assets;Total Equity;Total Equity/Total Assets;Total Liabilities & Shareholders' Equity;Total Liabilities & Shareholders' Equity/Total Assets;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Cash & Short-Term Investments;Short-Term Receivables;Inventories;Other Current Assets;Total Current Assets;Net Property, Plant & Equipment;Total Investments and Advances;Long-Term Note Receivable;Intangible Assets;Deferred Tax Assets;Other Assets;Total Assets;ST Debt & Curr. Portion LT Debt;Accounts Payable;Income Tax Payable;Other Current Liabilities;Total Current Liabilities;Long-Term Debt;Provision for Risks & Charges;Deferred Tax Liabilities;Other Liabilities;Total Liabilities;Common Equity;Total Shareholders' Equity;Total Equity;Total Liabilities & Shareholders' Equity;Book Value per Share;Tangible Book Value per Share;Working Capital;Total Capital;Total Debt;Net Debt;Days of Inventory on Hand;Days of Sales Outstanding;Days of Payables Outstanding;Long Term Debt Maturities;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Net Income / Starting Line;Depreciation, Depletion & Amortization;Deferred Taxes & Investment Tax Credit;Other Funds;Funds from Operations;Changes in Working Capital;Net Operating Cash Flow;Capital Expenditures;Sale of Fixed Assets & Businesses;Purchase/Sale of Investments;Net Investing Cash Flow;Cash Dividends Paid;Change in Capital Stock;Issuance/Reduction of Debt, Net;Net Financing Cash Flow;Net Change in Cash;Free Cash Flow;Total return
4581;3725;856;0.186858764;362;81;413;0.090154988;281;184;173;122;-3;212;0.046278105;213;0.046496398;0.0746;817;0.178345339;-0.031910397;-0.036720972;-0.010404624;1.068571429;-0.737864078;0.083989501;0.455958549;0.187096774;-0.489675516;-0.082706767;-0.25;-4.719298246;1.917808219;1.917808219;2.188034188;0.050128535;885;1999;170;5;3059;0.275610415;5129;136;0;1704;1053;18;11099;359;1381;91;689;2520;0.227047482;3436;1036;712;116;7820;0.704567979;2726;2726;0.245607712;3279;0.295432021;11099;0;0.876757415;0.328703624;539;6521;3795;2910;17.68657718;141.6257367;125.4424855;2;0.280752533;0.28470437;-0.109947644;-0.982876712;0.120512821;0.012236037;-0.00729927;0;0.264094955;-0.037477148;-0.914691943;0.048361198;-0.481213873;0.185407725;1.11627907;0.309885932;0.038746908;0.112334089;0.140969163;-0.094147583;-0.025210084;0.067139738;0.030234316;0.030234316;0.006136852;0.048361198;0.029178794;-0.213444221;0.773026316;0.014625797;0.003702724;-0.058252427;-0.217616679;0.136194538;0.073443998;1;196;429;0;113;738;90;828;386;6;-123;-503;126;0;-467;-607;-282;443;-4.438596491;0.086075949;0;-0.379120879;0.419230769;-0.638554217;0.076723017;0.131964809;0;-42;0.48816568;0.115044248;0;2.511278195;0.790560472;-4.065217391;0.099255583;-0.27598745
5590;4575;1015;0.18157424;417;33;565;0.101073345;192;147;39;192;5;384;0.068694097;378;0.067620751;0.0939;977;0.174776386;0.220257586;0.228187919;0.185747664;0.151933702;-0.592592593;0.368038741;-0.316725979;-0.201086957;-0.774566474;0.573770492;-2.666666667;0.811320755;0.774647887;0.774647887;0.258713137;0.195838433;795;1870;172;3;2840;0.267571132;4606;107;0;1863;966;232;10614;437;1379;84;443;2343;0.220746184;3501;944;665;148;7601;0.71612964;2878;2878;0.27115131;3013;0.28387036;10614;0;0.925644842;0.326452229;497;6816;3938;3143;13.64262295;126.3135063;110.0491452;5;-0.101694915;-0.064532266;0.011764706;-0.4;-0.071592024;-0.101969195;-0.213235294;0;0.093309859;-0.082621083;11.88888889;-0.04369763;0.217270195;-0.001448226;-0.076923077;-0.357039187;-0.070238095;0.018917346;-0.088803089;-0.066011236;0.275862069;-0.028005115;0.055759354;0.055759354;-0.081122293;-0.04369763;0.055759354;-0.006849315;-0.077922078;0.04523846;0.037681159;0.080068729;-0.228645384;-0.10811757;-0.122712335;1.5;297;410;0;-42;665;203;868;454;0;-23;-477;153;0;135;-54;337;409;0.515306122;-0.044289044;0;-1.371681416;-0.098915989;1.255555556;0.048309179;0.176165803;-1;-0.81300813;-0.051689861;0.214285714;0;-1.289079229;-0.911037891;-2.195035461;-0.076749436;0.6862132
22057;20491;1566;0.070997869;0;-83;1649;0.074760847;-1;179;34;405;10;1040;0.047150564;1003;0.045473092;3.953;2079;0.094255792;0.096599384;0.087979187;0.2234375;0;4.533333333;0.273359073;-1.008196721;0.516949153;1.266666667;0.157142857;-0.090909091;0.100529101;0.075026795;0.075026795;0.070316519;0.224381625;1301;3417;4850;176;9744;0.567039106;5164;24;8;2043;201;0;17184;218;3258;357;1944;5777;0.336184823;2857;204;520;250;9608;0.559124767;7522;7522;0.437732775;7576;0.440875233;17184;0;29.64545865;21.59365434;3967;10597;3075;1774;75.24974379;51.72915628;47.34971331;0;0.409534128;0.205291005;0.347596555;0.165562914;0.297815663;0.202328289;-0.111111111;-0.68;0.050925926;1.072164948;0;0.236614853;-0.24567474;0.367184222;0.147909968;0.541633624;0.361215834;0.340056285;0.073684211;0.145374449;0.10619469;0.325972951;0.140215249;0.140215249;0.13924812;0.236614853;0.140215249;0.17751988;0.215379902;0.175094256;0.270136307;0.184245661;0.140683543;-0.008648645;0.077951898;0;1615;430;0;-569;1476;-263;1213;977;5;0;-1421;328;0;645;317;127;-81;0.247104247;0.066997519;0;0.66374269;0.088495575;-1.692105263;-0.301267281;-0.017102616;-0.95049505;0;0.398622047;0.154929577;-1;-2.875;-1.608445298;-0.348717949;-1.167701863;-0.14542699
26436;24748;1688;0.063852323;0;0;1688;0.063852323;132;135;29;454;10;1212;0.045846573;1194;0.045165683;4.7058;2150;0.081328491;0.198531079;0.207749744;0.077905492;0;-1;0.023650697;-133;-0.245810056;-0.147058824;0.120987654;0;0.165384615;0.190428714;0.190428714;0.190437642;0.034151034;1036;3845;4656;114;9651;0.571335543;5178;14;26;1950;73;0;16892;633;3137;389;1681;5840;0.345725787;2354;227;437;300;9158;0.54215013;7664;7664;0.453705896;7734;0.45784987;16892;0;30.20510437;22.5198286;3811;10651;2987;1951;70.10041215;50.13296263;47.53161178;0;-0.20368947;0.125256073;-0.04;-0.352272727;-0.009544335;0.002711077;-0.416666667;2.25;-0.045521292;-0.63681592;0;-0.016992551;1.903669725;-0.037139349;0.089635854;-0.135288066;0.010905314;-0.176058803;0.112745098;-0.159615385;0.2;-0.04683597;0.018877958;0.018877958;0.020855333;-0.016992551;0.018877958;0.042891039;-0.039324427;0.005095782;-0.028617886;0.099774521;-0.068429889;-0.03085675;0.003841596;0;1786;462;0;-761;1487;-388;1099;817;7;0;-810;370;37;-33;-366;-106;-51;0.105882353;0.074418605;0;0.337434095;0.007452575;0.475285171;-0.093981863;-0.163766633;0.4;0;-0.429978888;0.12804878;0;-1.051162791;-2.154574132;-1.834645669;-0.37037037;0.2248925
2522.1;2030.6;491.5;0.194877285;216.8;30.3;244.4;0.096903374;18;17.4;-3.2;62.4;0;185.8;0.073668768;182.6;0.072399984;1.65;368;0.145910154;0.018906799;0.012313675;0.04708138;0.031398668;-0.038095238;0.073342117;-0.027027027;-0.054347826;-4.2;0.064846416;0;0.104637337;0.101991551;0.101991551;0.1;0.058079356;42.4;374.3;521.1;17.7;955.5;0.331287705;761.5;0;0;1128.2;39;0;2884.2;292.8;309.5;22.2;136.7;761.2;0.263920671;461.2;122.4;148.3;0;1493.1;0.517682546;1373.1;1373.1;0.476076555;1391.1;0.482317454;2884.2;0;12.41724;2.214684157;194.3;2127.1;754;711.6;91.6634246;54.78400936;54.84186012;90.3;-0.070175439;-0.022204807;0.044707298;0.237762238;0.014869888;0.034084737;0;0;0.074680892;1.977099237;0;0.05232049;0.424817518;0.00683149;0.193548387;-0.151985112;0.098888408;-0.173032096;0.381489842;0.266438941;0;0.025410343;0.082288957;0.082288957;0.082820892;0.05232049;0.082288791;0.118775697;-0.219051447;0.046852699;-0.012054507;-0.008361204;0.019524434;-0.019203698;-0.003455788;0.592592593;268.2;123.6;0;-88.4;303.4;2.1;305.5;115.6;16.4;0;-220.7;57.6;0;-10.1;-70.4;-4.7;138.2;0.084951456;0.029142381;0;-0.176908752;0.167372066;-1.099526066;0.279313233;0.161809045;-0.637168142;0;0.221361372;0.131630648;0;-1.296187683;0.721271394;-1.435185185;0.439583333;-0.02851349
2694;2158.2;535.8;0.198886414;212.1;21.9;301.8;0.112026726;-7.2;17.9;0.3;68;0;208.4;0.07735709;204.5;0.075909428;1.84;422.4;0.156792873;0.068157488;0.06283857;0.090132248;-0.021678967;-0.277227723;0.234860884;-1.4;0.028735632;-1.09375;0.08974359;0;0.121636168;0.119934283;0.119934283;0.115151515;0.147826087;44.6;374.6;556.8;18.2;994.2;0.339386905;774.9;0;0;1126.6;33.7;0;2929.4;198;378.4;40.3;140.7;757.4;0.258551239;414.1;115.8;129.4;0;1416.7;0.483614392;1490.3;1490.3;0.508738991;1512.7;0.516385608;2929.4;0;13.47711;3.289018489;236.8;2102.4;612.1;567.5;91.14852655;50.73283222;57.22348515;134.8;0.051886792;0.000801496;0.068508923;0.028248588;0.040502355;0.017596848;0;0;-0.001418188;-0.135897436;0;0.01567159;-0.323770492;0.222617124;0.815315315;0.029261156;-0.004992118;-0.102124892;-0.053921569;-0.12744437;0;-0.051168709;0.085354308;0.085354308;0.087412839;0.01567159;0.085354717;0.485095958;0.218733917;-0.011612054;-0.188196286;-0.202501405;-0.005617268;-0.073948168;0.043427138;0.492801772;301.8;120.6;0;-93.8;328.6;7.6;336.2;120.4;3.4;0;-158.1;64.1;0;-124.8;-188.9;2.6;160.9;0.125279642;-0.024271845;0;0.061085973;0.083058668;2.619047619;0.100490998;0.041522491;-0.792682927;0;-0.283642954;0.112847222;0;11.35643564;1.683238636;-1.553191489;0.164254703;-0.04103404
20.472244;14.296445;6.175799;0.30166693;1.633641;0;4.54216;0.221869181;0.070303;0;0.161145;0.576935;0;3.874385;0.189250626;3.874385;0.189250626;0.2222;4.81986;0.235433888;0.23904292;0.279596804;0.154352796;0.015058351;0;0.214286478;0.648409107;0;-5.775657173;0.010418819;0;0.193584551;0.193584551;0.193584551;0.218869995;0.228165038;10.404523;4.376246;3.191642;0.667182;18.639593;0.873675362;2.695097;0;0;0;0;0;21.33469;0;0.828239;0;2.871057;3.699296;0.173393473;0;0;0.118946;0;3.818242;0.178968712;17.516448;17.516448;0.821031288;17.516448;0.821031288;21.33469;0;0.9846;0.984600599;14.940297;17.516448;0;-10.404523;73.18851959;78.83183067;20.16819724;0;0.300313277;-0.020282987;0.255709555;4.383452216;0.231634143;0.560250418;0;0;0;-1;0;0.261666295;0;0.005763255;0;0.17832685;0.134737015;0;0;0;0;0.171222992;0.283267169;0.283267169;0.283267169;0.261666295;0.252193819;0.252192656;0.258237608;0.283267169;0;0.300313277;-0.013202643;-0.268431499;-0.201770381;0;4.45132;0.277695;0;-0.168395;4.56062;-0.434221;4.126399;1.608527;0.360748;0;-1.247779;0.495763;0.053858;0;-0.441905;2.436715;2.02211;0.166184699;0.510558324;0;-0.647338098;0.294405042;-1.841593485;0.021566941;1.3270032;0;0;0.805120912;0.134920998;-0.664201811;0;0.598568214;-0.206695724;-0.305405656;0.015193701
24.57005;16.654153;7.915897;0.322176674;3.445644;0;4.47025;0.181938987;0.061017;0;0.059241;0.569286;0;3.902741;0.158841394;3.902741;0.158841394;0.2053;4.73711;0.192800177;0.200163988;0.164915684;0.281760789;1.109180658;0;-0.015831675;-0.132085402;0;-0.632374569;-0.013257993;0;0.007318839;0.007318839;0.007318839;-0.076057606;-0.017168548;9.619345;9.659666;4.959435;0.667327;24.905773;0.701199395;10.464904;0;0;0;0.14814;0;35.518817;0;1.532313;0.320192;5.41949;7.271995;0.204736408;0;0;0;0;7.271995;0.204736408;28.246822;28.246822;0.795263592;28.246822;0.795263592;35.518817;0;1.47582;1.475820811;17.633778;28.246822;0;-9.619345;89.32135741;104.2551375;23.38514371;0;-0.075465065;1.20729502;0.553881983;0.000217332;0.336175795;2.882941505;0;0;0;0;0;0.664838674;0;0.850085543;0;0.887628842;0.965778083;0;0;-1;0;0.9045401;0.612588465;0.612588465;0.612588465;0.664838674;0.498903108;0.49890302;0.180282962;0.612588465;0;-0.075465065;0.22042853;0.322500525;0.159505901;0;4.472027;0.266856;0;0.948588;5.68747;-3.857409;1.830061;8.040906;0;0;-8.040906;0.576805;6.002471;0;5.425666;-0.785178;-6.78765;0.004651879;-0.039032032;0;-6.633112622;0.247082634;7.883515537;-0.556499262;3.998925104;-1;0;5.44417481;0.163469238;110.4499424;0;-13.27790136;-1.322228082;-4.356716499;-0.036453187
33544.925;23533.66133;10011.26367;0.298443465;6515.892333;48.27317;3447.09816;0.102760646;94.57599667;227.5735;556.6191667;769.4151667;0;1988.066333;0.059265786;1855.068833;0.055301028;0.8685;4566.24749;0.136123348;-0.021565907;-0.020168627;-0.024834876;0.001789523;0;-0.083698962;1.654649167;-0.173612775;-0.293303741;0.014057227;0;0.006193375;-0.001769904;-0.001769904;0.04061826;-0.064084842;5688.51095;9854.5296;4610.1636;1435.0862;21588.29035;0.539234851;4820.54805;532.5674;0;11684.97595;1136.2793;272.3818;40035.04285;1019.39905;4518.6921;229.6951;9820.99005;15588.7763;0.389378284;5894.83;1954.44105;933.0093;1539.77025;25910.8269;0.647203676;13614.00825;13614.00825;0.340052296;14124.21595;0.352796324;40035.04285;0;6.365532679;0.901962003;5999.51405;20528.2373;6914.22905;1225.7181;74.54085808;108.404484;69.91131797;882.1918;-0.083119051;-0.021500356;-0.078335393;-0.177951521;-0.062316364;-0.087237999;-0.2366781;0;-0.027872864;1.683555924;0.41723797;-0.038488129;-0.29960064;0.039654059;-0.530745124;0.001242869;-0.031758077;-0.016049948;-0.043366702;-0.034116868;0.003412928;-0.02717446;-0.060810176;-0.060810176;-0.058573136;-0.038488129;-0.037571678;-0.20146065;-0.133383382;-0.064428396;-0.07147174;-0.013300881;-0.07946469;-0.033870196;-0.014365339;-0.250586318;2003.829;1118.164167;-144.8195;268.9505;3246.124167;539.8713333;3785.9955;818.6735;60.09516667;-462.0431667;-1285.6425;0;-2676.697833;-481.7465;-3305.234167;-907.3385;3006.72867;0.012690581;0.001095526;-0.313230708;0.703163915;0.066856443;-0.147896571;0.029845578;-0.029412786;-0.544438603;0.115943059;0.370847685;-1;0.568785509;15.67728124;0.01557844;0.07325461;0.97012105;0.2006023
24702.02498;16917.49633;7784.52865;0.315137267;5664.428168;0;2120.10048;0.085826991;341.5389405;250.0025638;142.717999;573.8247823;0;1495.094073;0.060525162;1418.321632;0.057417221;1.014;2942.94356;0.119137745;-0.263613647;-0.281136238;-0.222422972;-0.13067499;-1;-0.384960804;2.611264513;0.09855745;-0.743598482;-0.254206562;0;-0.2479657;-0.235434499;-0.235434499;0.167530225;-0.355500645;5465.9705;6823.449;3641.7065;5639.4315;21570.5575;0.509342354;3706.998;70.164;0;11655.9945;1181.094;4165.013;42349.821;707.487;3640.732;305.0185;11395.803;16049.0405;0.378963597;6511.609;1733.6355;1023.225;2074.7105;27392.2205;0.646808413;14441.1155;14441.1155;0.340995904;14957.6005;0.353191587;42349.821;0;6.752581915;1.302306438;5521.517;21660.2115;7219.096;1753.1255;89.01827222;123.2178778;93.3647107;0;-0.039121037;-0.307582475;-0.210070007;2.929681367;-0.000821411;-0.231000716;-0.868253295;0;-0.002480232;0.039439863;14.29108406;0.0578188;-0.305976399;-0.194295181;0.327927762;0.160351751;0.029525358;0.104630498;-0.112976316;0.096693248;0.347415629;0.057172764;0.060754132;0.060754132;0.059003951;0.0578188;0.060803904;0.443859536;-0.079672628;0.055142299;0.044092689;0.430284419;0.19422119;0.136649272;0.335473474;-1;2327.779777;822.843084;-195.8681504;354.3343424;3309.089053;430.1225212;3739.211575;740.1650708;657.4870576;863.1978286;-1427.17999;1609.268472;-86.61506148;122.0484957;-1707.694678;868.1191389;1389.77803;0.161665879;-0.264112455;0.352498458;0.317470473;0.019396943;-0.203286978;-0.0123571;-0.095897118;9.940764359;-2.868219013;0.110090861;0;-0.967641076;-1.25334589;-0.48333625;-1.956775381;-0.537777371;0.22801435
171.673;58.618;113.055;0.65854852;64.201;0;48.854;0.284575909;-2.942;0;0.5;7.983;0;37.429;0.218024966;37.429;0.218024966;0.1853;60.209;0.3507191;0.191900467;0.23118607;0.172502126;0.266416806;0;0.068384106;-8.908602151;0;0;-0.083993115;0;0.001203724;0.001203724;0.001203724;-0.002154012;0.119854924;71.475;25.849;19.675;2.655;119.654;0.363069771;17.623;0;0;182.67;9.615;0;329.562;0;4.241;1.958;27.094;33.293;0.101021962;0;0;22.938;12.141;68.372;0.207463239;261.19;261.19;0.792536761;261.19;0.792536761;329.562;0;1.29412;0.389043142;86.361;261.19;0;-71.475;122.9099423;45.91814088;27.80083936;0;0.171875;0.490285385;-0.006463667;0.114609572;0.190326496;0.415388322;-1;0;0.404991732;0.886033739;-1;0.318532803;0;-0.091668451;-0.593185124;1.340532135;0.581014341;0;0;0.552067122;2427.2;0.907594442;0.21992116;0.21992116;0.21992116;0.318532803;0.210430814;-0.073495902;0.08679402;0.21992116;0;0.171875;-0.072085451;0.137035743;-0.04567716;0;45.412;11.355;0;-6.343;50.424;-3.11;47.314;15.582;0.003;0.294;-21.543;16.74;1.369;0;-15.371;11.86;22.6;-0.014902709;0.412664842;0;-0.017655258;0.057550336;-0.583556508;0.176613946;1.083433614;0;0.455445545;-0.124624137;0.053625378;-0.252729258;0;0.093554354;5.659180236;0.268024463;0.23577225
217.098;74.711;142.387;0.655865093;93.776;0;48.611;0.223912703;7.537;0;4.274;9.517;0;42.357;0.195105436;42.357;0.195105436;0.2074;63.937;0.29450755;0.264601888;0.274540244;0.259448941;0.460662607;0;-0.004974004;-3.561862678;0;7.548;0.192158336;0;0.131662615;0.131662615;0.131662615;0.119266055;0.061917654;93.164;26.108;21.761;5.755;146.788;0.405832522;22.321;0.193;0;189.099;3.295;0;361.696;0;6.872;3.348;24.506;34.726;0.096008803;0;0;19.752;0.099;54.577;0.150891909;307.119;307.119;0.849108091;307.119;0.849108091;361.696;0;1.507399721;0.57926509;112.062;307.119;0;-93.164;101.2176252;43.67683028;26.40889654;0;0.303448758;0.01001973;0.106022872;1.167608286;0.226770522;0.266583442;0;0;0.035194613;-0.657306292;0;0.097505174;0;0.620372554;0.709908069;-0.095519303;0.043042081;0;0;-0.138896155;-0.991845812;-0.20176388;0.17584517;0.17584517;0.17584517;0.097505174;0.164806758;0.48894821;0.297599611;0.17584517;0;0.303448758;-0.176489523;-0.048811005;-0.050068374;0;51.874;15.326;0;-5.549;61.651;4.733;66.384;19.171;1.827;0.162;-26.949;19.07;1.338;0;-17.732;21.908;37.09;0.14229719;0.349713782;0;-0.125177361;0.222651912;-2.521864952;0.403051951;0.230329868;608;-0.448979592;0.250939981;0.139187575;-0.022644266;0;0.153600937;0.847217538;0.641150442;-0.004982173
8611;8044;567;0.065846011;0;0;567;0.065846011;-6;131;22;89;0;319;0.037045639;319;0.037045639;3.6111;754;0.08756242;0.054881784;0.063036871;-0.048657718;0;0;-0.048657718;-2.2;-0.551369863;-0.639344262;2.423076923;0;0.436936937;0.436936937;0.436936937;0;-0.056320401;331;364;0;333;1028;0.141910547;1031;0;18;5077;90;0;7244;568;361;15;1006;1950;0.269188294;2116;91;97;0;4254;0.587244616;2990;2990;0.412755384;2990;0.412755384;7244;0;30.67995;-21.41439877;-922;5674;2684;2353;0.022687718;14.94164441;17.08601521;50;-0.523741007;0.06744868;-1;0.012158055;-0.247437775;0.224465558;0;2.6;0.027524793;-0.0625;0;-0.000827586;-0.205594406;-0.079081633;-0.53125;0.004995005;-0.088785047;-0.188961288;-0.208695652;0.2125;-1;-0.139911039;0.297743056;0.297743056;0.297743056;-0.000827586;-0.889322896;-0.932503481;0.19121447;0.008173419;-0.19253911;-0.104982883;-0.556482252;-0.068185853;-0.077963721;0.020408163;535;187;0;-229;493;-70;423;291;62;-11;-386;0;335;-728;-393;-364;139;0.034816248;-0.078817734;0;-0.119230769;0.07173913;-2.147540984;-0.188099808;0.192622951;-0.686868687;0;4.676470588;0;0;1.325878594;0.255591054;-3.736842105;-0.498194946;-0.22543139
9520;8883;637;0.066911765;0;0;638;0.067016807;5;86;22;119;0;416;0.043697479;416;0.043697479;4.2484;850;0.089285714;0.105562652;0.104301343;0.12345679;0;0;0.125220459;-1.833333333;-0.34351145;0;0.337078652;0;0.304075235;0.304075235;0.304075235;0.17648362;0.127320955;579;372;0;323;1274;0.161347518;1277;0;17;5274;54;0;7896;517;343;0;1233;2093;0.265070922;2200;47;113;0;4453;0.563956434;3443;3443;0.436043566;3443;0.436043566;7896;0;35.13211;-18.68338338;-819;6160;2717;2138;0;14.1092437;14.46357952;66;0.749244713;0.021978022;0;-0.03003003;0.239299611;0.238603298;0;-0.055555556;0.038802442;-0.4;0;0.090005522;-0.089788732;-0.049861496;-1;0.225646123;0.073333333;0.039697543;-0.483516484;0.164948454;0;0.046779502;0.151505017;0.151505017;0.151505017;0.090005522;0.145116273;-0.127531733;-0.111713666;0.08565386;0.012295082;-0.091372716;-1;-0.055710114;-0.153484336;0.32;615;212;0;-158;669;97;766;260;0;0;-375;0;0;-144;-144;248;509;0.14953271;0.13368984;0;-0.310043668;0.356997972;-2.385714286;0.810874704;-0.10652921;-1;-1;-0.028497409;0;-1;-0.802197802;-0.633587786;-1.681318681;2.661870504;0.18795406
1048.152;864.807;183.345;0.174922149;93.594;0;89.751;0.085627848;-21.622;9.836;6.169;20.403;0.571;32.292;0.030808509;32.292;0.030808509;1.25;99.43;0.094862196;0.062601252;0.074915324;0.008126818;-0.016673496;0;0.035357497;-0.049874764;-0.008667607;0.357017158;0.255955679;-1.613978495;0.000185839;0.000185839;0.000185839;-0.0234375;0.033307353;55.47;160.043;321.553;0;537.066;0.723991087;71.672;7.485;0;103.959;7.142;14.489;741.813;149.52;153.198;9.879;35.223;347.82;0.468878275;47.173;12.905;13.334;1.201;422.433;0.569460228;319.38;319.38;0.430539772;319.38;0.430539772;741.813;0;12.36266;8.338586053;189.246;516.073;196.693;141.223;139.3296452;56.75553736;62.17316504;12.569;-0.689290696;-0.035426498;-0.050581073;0;-0.21381812;0.027246277;0.502710299;0;0.006915589;-0.176144884;-0.282225305;-0.166487263;-0.52303938;0.12990375;-0.501589224;0.182972292;-0.302499068;-0.199955905;0.005610535;0.15186593;-0.400997506;-0.276709078;0.04392677;0.04392677;0.04392677;-0.166487263;0.021139482;0.039580437;0.025912634;-0.239266851;-0.471891378;-0.271749836;0.053299862;-0.078116524;0.254415998;-0.005695752;32.292;9.679;1.43;-0.455;42.946;33.305;76.251;12.79;0.111;-1.597;-14.99;8.793;0;-78.582;-87.375;-25.115;55.86;0.000185839;0.014676591;-2.702380952;-1.049895822;-0.142862845;-1.487878122;-5.198612411;0.101541642;-0.711688312;0;0.149099272;0.016061937;0;-3.178295218;-4.186426461;7.516446253;-2.495822622;0.41119514
1068.473;903.322;165.151;0.154567312;103.647;9.395;52.109;0.048769599;-14.561;7.748;0;19.684;0.385;10.501;0.009828044;10.501;0.009828044;0.3998;63.182;0.059132987;0.019387455;0.044535948;-0.099233685;0.107410731;0;-0.419404798;-0.326565535;-0.212281415;-1;-0.035239916;-0.325744308;-0.674811099;-0.674811099;-0.674811099;-0.68016;-0.36455798;24.123;140.685;335.63;7.045;507.483;0.719550305;69.373;8.304;2.832;98.889;3.437;14.96;705.278;84.638;145.74;0.412;48.826;279.616;0.396462104;100.533;12.798;11.82;1.19;405.957;0.575598558;299.321;299.321;0.424401442;299.321;0.424401442;705.278;0;11.40046;7.63399861;227.867;484.492;185.171;161.048;132.772032;51.36569665;59.46853056;0.008;-0.565116279;-0.120954993;0.043778164;0;-0.055082616;-0.032076683;0.109418838;0;-0.048769226;-0.518762251;0.032507419;-0.049250957;-0.433935259;-0.048682098;-0.958295374;0.386196519;-0.196089932;1.131155534;-0.00829136;-0.113544323;-0.009159034;-0.039002635;-0.062806062;-0.062806062;-0.062806062;-0.049250957;-0.077831146;-0.084497232;0.20407829;-0.061194831;-0.058578597;0.140380816;-0.047065455;-0.0949659;-0.043501637;-0.999363513;10.501;11.073;5.578;-7.669;19.483;-11.248;8.235;9.555;0.455;-4.072;-13.172;6.74;0;30.619;23.879;17.973;-7.275;-0.674811099;0.144023143;2.900699301;15.85494505;-0.546337261;-1.337727068;-0.892001416;-0.252931978;3.099099099;1.549780839;-0.121280854;-0.233481178;0;-1.389643939;-1.273293276;-1.715628111;-1.130236305;0.1607312
5977.419;5320.635;656.784;0.109877524;99.452;144.186;413.146;0.069117791;771.271;500.251;346.101;33.78;69.57;373.855;0.062544553;351.981;0.058885114;6.17;960.293;0.160653453;-0.086513781;-0.094772168;-0.013614198;0.072756103;-0.312099541;0.136455786;1.481431196;0.184872974;-55.32443886;-0.592147204;0.158457388;0.585750703;0.697733982;0.697733982;0.699724518;0.099361077;1600.538;1834.689;782.725;505.408;4723.36;0.271336399;7965.873;1697.72;403.877;1576.242;997.393;43.299;17407.764;1172.816;1550.76;57.927;1689.574;4471.077;0.256843843;5986.304;497.472;804.282;1418.857;13177.992;0.757018075;3831.476;3831.476;0.220101559;4097.346;0.235374629;17407.764;0;67.18864;39.54771091;252.283;10990.596;7159.12;5558.582;52.23360135;107.996888;102.1493339;46.907;-0.128545356;0.077624431;0.05759071;-0.176068209;-0.034605025;0.038436449;0.541704164;-0.276011473;1.681687026;0.07621034;0.073644276;0.103320229;0.026850262;0.068594983;1.246625814;0.125539263;0.085141487;-0.053239075;0.183766612;0.087328948;4.213223596;0.109697795;0.09681174;0.09681174;0.091419218;0.103320229;0.095146864;-0.224984754;-0.673377784;0.002941223;-0.040985495;-0.012413715;-0.056366829;0.038213974;-0.011502295;11.1804726;407.635;547.147;0;-293.925;660.857;162.145;823.002;790.236;64.067;-32.318;-625.93;143.104;-0.355;-326.292;-231.193;-31.854;-110.338;0.279525273;0.072917198;0;1.678205327;-0.080608182;-5.523503975;0.205063892;2.833882369;0.083952288;0.28403989;2.742458939;0.250002184;-1.033758083;0.902067084;-0.354973439;-1.238855437;-1.304505852;0.3068359
